,Mun,Ncasos_lead,Ncasos_lagroll_15,Ncasos_lagroll_30,nHab,caudal,lluvia,sars_loess,sars_loess_15,sars_loess_30,Month
1146,SANT FELIU DE LLOBREGAT,-0.3716610419317609,0.5545739042243865,0.5238543966075904,45642,44552.0,0.0,0.23389978409464363,0.08732204571579778,0.1092116553497909,6.0
1147,SANT FELIU DE LLOBREGAT,-1.7307267247052625,0.3159980510385751,0.49441125484727527,45642,43672.0,22.0,-0.04763467522807529,-0.2860650528678256,-0.20637497252217718,6.0
1148,SANT VICENÇ DELS HORTS,-0.5532403702208324,-1.568163247166415,-1.9907845104852635,28268,53044.0,0.0,-1.82189495135534,-1.1491232692911073,-1.2194463869397323,6.0
1149,SANT VICENÇ DELS HORTS,-0.4435320212421937,-1.568163247166415,-1.62423705305957,28268,52954.0,0.0,-0.8153219513501484,-0.7433695962391835,-0.8822430912435069,6.0
1150,SANT VICENÇ DELS HORTS,-0.7214957253983159,-0.840952335711328,-1.178914029125907,28268,48963.0,0.0,-0.5572363799525005,-0.538248816007476,-0.6252370971208375,6.0
1151,SANT VICENÇ DELS HORTS,-0.5532403702208324,-0.5531825292713308,-0.945405837248026,28268,50046.0,0.0,-0.41107064473018884,-0.4015274926952744,-0.46632388737476416,7.0
1152,SANT VICENÇ DELS HORTS,-0.26688506555044095,-0.6312921045990936,-0.7671969895121844,28268,39379.0,0.0,-0.29821234409058833,-0.3108862514211955,-0.39997449567662396,7.0
1153,SANT VICENÇ DELS HORTS,-0.4435320212421937,-0.7006420345703921,-0.6570525016576333,28268,41058.0,0.0,-0.23723280877028433,-0.31515706702151736,-0.40745221109671975,7.0
1154,SANT VICENÇ DELS HORTS,-0.8024556369566394,-0.44390088625859375,-0.5614306150911267,28268,44340.0,0.0,-0.3067307480956458,-0.42056701694750276,-0.5130676589923467,7.0
1155,SANT VICENÇ DELS HORTS,-0.4435320212421937,-0.3951016145831864,-0.5614306150911267,28268,54839.0,0.0,-0.4406110356099095,-0.6362201126769796,-0.7529637792202829,7.0
1156,SANT VICENÇ DELS HORTS,-1.0000130346192142,-0.6651226279688286,-0.5765115036846685,28268,56568.0,0.0,-0.7472513914600156,-1.0881170472873876,-1.0939907895895908,8.0
1157,SANT VICENÇ DELS HORTS,-0.6156261845045413,-0.6651226279688286,-0.5466607192354419,28268,56099.0,0.0,-2.447284182565811,-3.353762187807698,-1.4878131898210685,8.0
1158,SANT VICENÇ DELS HORTS,-0.3277363104747242,-0.738019324426003,-0.7380698930922654,28268,62573.0,0.0,-2.447284182565811,-1.3652681872699022,-1.5002357570282792,8.0
1159,SANT VICENÇ DELS HORTS,0.11680396382614731,-0.8634177447575512,-0.7975219941322581,28268,53120.0,0.0,-1.0271970373770924,-0.9673354367255149,-1.1505797495434946,8.0
1160,SANT VICENÇ DELS HORTS,0.11680396382614731,-0.5101706184245621,-0.6485824760829955,28268,49521.0,0.0,-0.7607993143030746,-0.750877931411368,-0.9251424783476612,9.0
1161,SANT VICENÇ DELS HORTS,0.4237986772217761,0.27904247580848207,0.10975383696196157,28268,50239.0,0.0,-0.5667998634365703,-0.6840338706696565,-0.8356674036899203,9.0
1162,SANT VICENÇ DELS HORTS,0.13784525249515692,0.4153093981186807,0.27140073495993905,28268,50039.0,0.0,-0.6653751975611109,-0.8103252906581542,-0.9221234093855917,10.0
1163,SANT VICENÇ DELS HORTS,-0.14362966559064821,0.4153093981186807,0.34671797309510594,28268,52151.0,0.0,-0.8044540536340109,-0.9059152045119087,-1.0239775012377887,10.0
1164,SANT VICENÇ DELS HORTS,-0.26688506555044095,0.2874448276823157,0.35054180012086017,28268,51149.0,0.0,-0.8293309425291918,-0.917732172707716,-1.0751168632781367,10.0
1165,SANT VICENÇ DELS HORTS,-0.00029755744265960135,-0.010375677160400196,0.23122127415785218,28268,53081.0,0.0,-0.8256143774060699,-0.8940843400112864,-1.0496711535031866,10.0
1166,SANT VICENÇ DELS HORTS,-0.22923676136218926,-0.23796442854737668,0.06656645995679653,28268,55568.0,0.0,-0.7871199716357489,-0.8462026611937356,-1.0229004258233152,10.0
1167,SANT VICENÇ DELS HORTS,0.33973106616789245,-0.15040938897167108,-0.09077425558337464,28268,49010.0,0.0,-0.7387088428806208,-0.828400213877095,-1.0064962873673398,11.0
1168,SANT VICENÇ DELS HORTS,0.3618406337976304,-0.13419442871702666,-0.20143832343134427,28268,51619.0,0.0,-0.7533446259767543,-0.84873055496685,-1.0046385417905426,11.0
1169,SANT VICENÇ DELS HORTS,0.36903896150614973,0.09934628992824675,-0.026011788779085526,28268,49010.0,0.0,-0.7760473051655962,-0.8643694548446554,-1.015899617128278,11.0
1170,SANT VICENÇ DELS HORTS,0.30104125648582336,0.35838967507554725,0.23581366191756697,28115,48087.0,0.0,-0.7694837052399097,-0.8044039767087434,-0.9273458817012279,0.0
1171,SANT VICENÇ DELS HORTS,0.5205802243092044,0.5037920998932139,0.42583220083281187,28115,63346.0,0.0,-0.6827919446133102,-0.7217429255922775,-0.8825003422321515,0.0
1172,SANT VICENÇ DELS HORTS,0.39014572179330737,0.4767194648884231,0.41733574068299534,28115,51290.0,0.0,-0.6159923793612334,-0.70304119230293,-0.8571559592500843,0.0
1173,SANT VICENÇ DELS HORTS,-0.3493343781868212,0.4548022947580254,0.4634685032036084,28115,49716.0,0.0,-0.6464545714663512,-0.7406327259897443,-0.8969713742336652,1.0
1174,SANT VICENÇ DELS HORTS,-0.19363539892913986,0.16839992591855765,0.2989062946746526,28115,54062.0,0.0,-0.68544279207112,-0.8302148072503704,-1.0083696647065172,1.0
1175,SANT VICENÇ DELS HORTS,-0.6491173578303466,-0.26661903946499294,0.18337633457278082,28115,50126.0,0.0,-0.8201986704741238,-0.9907601740976425,-1.1295249611107105,1.0
1176,SANT VICENÇ DELS HORTS,-0.08243124159009196,-0.3068147766720206,-0.039867318478612,28115,56996.0,0.0,-0.9839160670122099,-1.0894934079763443,-1.2173293021868035,1.0
1177,SANT VICENÇ DELS HORTS,-0.5837132985125231,-0.4313739671806389,-0.36687514429440155,28115,51937.0,0.0,-0.982275160004775,-1.0234797047803386,-1.1101209021531375,2.0
1178,SANT VICENÇ DELS HORTS,-0.7214957253983159,-0.3495350307127808,-0.35008484575472376,28115,56243.0,0.0,-0.8722200650408295,-0.8074446100957577,-0.8859410549825285,2.0
1179,SANT VICENÇ DELS HORTS,-0.17653684384772583,-0.32784056062922023,-0.4017204402149041,28115,50743.0,13.0,-0.6178037067839811,-0.5828613638545639,-0.6755620450060964,2.0
1180,SANT VICENÇ DELS HORTS,-0.4187025057857067,-0.7190869164151253,-0.5393886340066127,28115,49283.0,0.0,-0.4388257603288881,-0.43190809992876755,-0.4865712254204724,2.0
1181,SANT VICENÇ DELS HORTS,-0.19363539892913986,-0.44390088625859375,-0.4077007330911279,28115,44073.0,0.0,-0.3270569121342709,-0.3106514585227483,-0.405520381644893,2.0
1182,SANT VICENÇ DELS HORTS,0.19707191374417354,-0.33860167946531944,-0.41373252554550616,28115,44330.0,0.0,-0.21233024626870925,-0.2988316441591295,-0.4088870014009366,3.0
1183,SANT VICENÇ DELS HORTS,-0.4435320212421937,0.07068150296175822,-0.11776302437420176,28115,51669.0,0.0,-0.452581762548694,-0.5766400967507316,-0.63508654540439,3.0
1184,SANT VICENÇ DELS HORTS,-0.6843458516016417,-0.0037698899005371668,-0.08325916488880997,28115,50880.0,0.0,-0.5850739195930346,-0.7254381980415002,-0.8219752009209689,4.0
1185,SANT VICENÇ DELS HORTS,-0.30682203580243783,-0.37194008385996524,-0.1296709159577745,28115,55173.0,0.0,-0.7294588133142219,-0.8749056103392449,-1.0044695644701893,4.0
1186,SANT VICENÇ DELS HORTS,-0.7214957253983159,-0.6149634161033014,-0.26194409512524786,28115,48408.0,0.0,-0.856912059587202,-1.0095380600346717,-1.2608722208532532,4.0
1187,SANT VICENÇ DELS HORTS,-1.0595921452025039,-0.524216196817337,-0.4704832064002696,28115,46564.0,0.0,-0.9731550118713671,-1.31139973870781,-1.5541955449906064,4.0
1188,SANT VICENÇ DELS HORTS,-0.7607815744127332,-0.5385496662204267,-0.6076576821749784,28115,43617.0,0.0,-2.447284182565811,-3.352571453631351,-0.9639783607131853,4.0
1189,SANT VICENÇ DELS HORTS,-0.4435320212421937,-0.9608936571321028,-0.7476513729459654,28115,44478.0,0.0,-2.447284182565811,-0.5827410098008569,-0.36264139167797027,5.0
1190,SANT VICENÇ DELS HORTS,-0.04005595820478767,-0.9874246638150892,-0.7671969895121844,28115,45117.0,0.0,-0.22569622231989658,0.020226195669524646,0.059625896260147145,5.0
1191,SANT VICENÇ DELS HORTS,0.694580225723624,-0.6480059225190442,-0.8291419614758352,28115,45216.0,0.0,0.23126020824323387,0.3512753331274016,0.35907272105374977,5.0
1192,SANT VICENÇ DELS HORTS,0.8898912812494639,-0.2473815418107558,-0.5540075558339769,28115,42672.0,0.0,0.47034029622603063,0.5361103094391468,0.5079508535836221,5.0
1193,SANT VICENÇ DELS HORTS,0.8491798428671137,0.42542254676148533,0.07836665794128843,28115,43824.0,0.0,0.6024772563164242,0.5707079753607343,0.5478789232711028,6.0
1194,SANT VICENÇ DELS HORTS,0.9194023813216868,0.8033372289279694,0.47603479155539485,28115,43517.0,0.0,0.542127817276057,0.4795674196328381,0.4830356915451593,6.0
1195,SANT VICENÇ DELS HORTS,0.2848674610542121,0.8892582992839339,0.8486566726752582,28115,42099.0,0.0,0.16179769383862594,-0.06308153339923955,-0.002927952877044781,6.0
1196,SANT VICENÇ DELS HORTS,-0.04005595820478767,0.7997648044522007,0.8386473362769237,28115,40958.0,0.0,-0.33006149962207615,-0.6434781663992059,-0.43690613874209555,7.0
1197,SANT VICENÇ DELS HORTS,-0.5240863432358359,0.12679111759057232,0.5505569243788828,28115,39107.0,0.0,-1.153828224920729,-1.4922373627125605,-1.089859438575345,7.0
1198,SANT VICENÇ DELS HORTS,-1.2761605295680787,-0.256931861676732,-0.0504525155092627,28115,45468.0,0.0,-2.447284182565811,-1.8215377879063854,-1.8989269844994672,7.0
1199,SANT VICENÇ DELS HORTS,-1.5879681188092962,-0.9352841300030122,-0.5466607192354419,28115,47839.0,0.0,-1.476951944488043,-1.4736931704402605,-1.9637161091009232,8.0
1200,SANT VICENÇ DELS HORTS,-1.5879681188092962,-1.7634528653470378,-1.308334638468882,28115,44240.0,0.0,-1.2462229874565893,-1.3948903858287522,-1.7571474148620034,8.0
1201,SANT VICENÇ DELS HORTS,0.012426457107938766,-0.2473815418107558,-0.568931411349326,28115,48022.0,0.0,-0.9056399476060094,-0.9411805300535341,-1.1098449125627532,10.0
1202,SANT VICENÇ DELS HORTS,0.18757850704595821,-0.06576309474044752,-0.37829799608837616,28115,45361.0,0.0,-0.7988314279051709,-0.8172620314665079,-0.8836370872466094,10.0
1203,SANT VICENÇ DELS HORTS,0.10601582727134552,-0.09530764628223887,-0.1838537622583964,28115,47783.0,0.0,-0.6806718224165225,-0.6168213344734874,-0.6898142088465454,10.0
1204,SANT VICENÇ DELS HORTS,0.7232846713132013,0.08803252288427879,0.004139794807979097,28115,46309.0,0.0,-0.4499736683935533,-0.4445133445500878,-0.5652082664855341,11.0
1205,SANT VICENÇ DELS HORTS,1.3032622410376107,0.13214229997930765,0.017109847604867202,28115,50999.0,0.0,-0.33930101793185596,-0.3964360000414071,-0.4487608956808899,11.0
1206,SANT VICENÇ DELS HORTS,1.5312929349888225,0.48587761652059724,0.31323279032060414,28115,47977.0,0.0,-0.35447460556740923,-0.3550138473589654,-0.20893086521441698,11.0
1207,SANT VICENÇ DELS HORTS,1.8028946757825195,1.1407392013897282,1.1149203185229661,28079,39098.0,0.0,0.16327431469251438,0.28869131336952336,0.29202747950740293,0.0
1208,SANT VICENÇ DELS HORTS,1.8713454688195945,1.2920170041791355,1.3625123633226024,28079,51375.0,0.0,0.4154176822269141,0.4705100180969673,0.47198699164285357,0.0
1209,SANT VICENÇ DELS HORTS,1.6789803167954187,1.7355040493315446,1.5137977526983128,28079,37425.0,0.0,0.5320107805602695,0.5552992881197935,0.5401724598679432,0.0
1210,SANT VICENÇ DELS HORTS,1.3675585470297411,1.8235446653764449,1.6169335783284546,28079,47670.0,0.0,0.5831400714199879,0.530000145804283,0.5157025470415232,0.0
1211,SANT VICENÇ DELS HORTS,0.9898410896980937,1.7714795509481254,1.744037670372475,28079,46840.0,0.0,0.48028386307101273,0.38901262084427984,0.3912991025767963,0.0
1212,SANT VICENÇ DELS HORTS,0.6510423916536824,1.5414000897170979,1.693439039511906,28079,48960.0,0.0,0.3035899102765365,0.12487224951659476,0.122292434929855,1.0
1213,SANT VICENÇ DELS HORTS,0.41721311418916557,1.2125952426838242,1.5583927950571075,28079,46357.0,0.0,-0.06886291281547877,-0.4300976751934274,-0.22884905138933864,1.0
1214,SANT VICENÇ DELS HORTS,0.33218296798116653,0.8478881268760059,1.2971317196085799,28079,48144.0,0.0,-1.661615160212436,-1.206888922562805,-0.6046094369516297,1.0
1215,SANT VICENÇ DELS HORTS,0.48010072666185927,0.5436505028531574,0.9715701731857868,28079,49169.0,0.0,-0.8845981370149563,-0.6478668675768724,-0.7547418054080746,1.0
1216,SANT VICENÇ DELS HORTS,0.44314377390496806,0.36946756388420987,0.6549885306170762,28079,50258.0,1.6,-0.39784688603826823,-0.3974842164468389,-0.5148820773173927,2.0
1217,SANT VICENÇ DELS HORTS,0.24250346272268522,0.405027826225208,0.47603479155539485,28079,59138.0,2.5,-0.30216589018930157,-0.3112440030685372,-0.38804716766318387,2.0
1218,SANT VICENÇ DELS HORTS,-0.3277363104747242,0.4579816897838757,0.4121809845122498,28079,52477.0,5.0,-0.23435802724205398,-0.2998463496193396,-0.37039802457776605,2.0
1219,SANT VICENÇ DELS HORTS,-0.24779087593027554,-0.0037698899005371668,0.2626900380667649,28079,48811.0,0.0,-0.33329210277390886,-0.4516331088519223,-0.5311474250304833,3.0
1220,SANT VICENÇ DELS HORTS,-0.06799476323967024,-0.37194008385996524,0.06953661848406127,28079,44118.0,0.6,-0.4727782467214163,-0.6130037578549173,-0.6215682875758645,3.0
1221,SANT VICENÇ DELS HORTS,0.012426457107938766,-0.18407164411135518,-0.2917826837311885,28079,53165.0,0.0,-0.5336704035860622,-0.4902308368699459,-0.47873722200829366,3.0
1222,SANT VICENÇ DELS HORTS,-0.09719749406041289,-0.07302624558037502,-0.20590657888626607,28079,43367.0,0.0,-0.35119158727936284,-0.2639017279067351,-0.249397881051697,4.0
1223,SANT VICENÇ DELS HORTS,-0.09719749406041289,-0.030602488722188403,-0.11776302437420176,28079,47124.0,0.0,-0.11895578686829059,-0.04782624429796843,-0.05480337066158295,4.0
1224,SANT VICENÇ DELS HORTS,-0.11230847319608066,-0.06576309474044752,-0.08325916488880997,28079,46341.0,0.0,0.06615171636679015,0.09905325120495413,0.10833653564212022,4.0
1225,SANT VICENÇ DELS HORTS,-0.17653684384772583,-0.1262327275871166,-0.09077425558337464,28079,52420.0,0.0,0.16999431409054863,0.20685834646337262,0.2735913634262122,4.0
1226,SANT VICENÇ DELS HORTS,-0.30682203580243783,-0.13419442871702666,-0.11384023797627682,28079,48074.0,0.0,0.27206302698598034,0.36555290608443913,0.4079878978395507,4.0
1227,SANT VICENÇ DELS HORTS,-0.4435320212421937,-0.17549581992883653,-0.16671414284640484,28079,45916.0,0.0,0.46448348392814526,0.5067811876670878,0.5124780184839145,5.0
1228,SANT VICENÇ DELS HORTS,0.19707191374417354,-0.2764468763042875,-0.21949026258000812,28079,45490.0,0.0,0.5549157724080199,0.5678020701827471,0.5815948368223555,5.0
1229,SANT VICENÇ DELS HORTS,0.1274118527936606,-0.41907003570360274,-0.3072017258836494,28079,45490.0,0.0,0.5850207882727554,0.5744379165528255,0.5735007094672705,5.0
1230,SANT VICENÇ DELS HORTS,-0.24779087593027554,-0.07302624558037502,-0.1838537622583964,28079,44848.0,0.0,0.5679717050148291,0.4974060342430549,0.5000738095767125,5.0
1231,SANT VICENÇ DELS HORTS,-0.4961446847570409,0.1479332304652923,-0.09077425558337464,28079,43302.0,0.0,0.42939481623165504,0.3277253238611719,0.3555439175314912,6.0
1232,SANT VICENÇ DELS HORTS,-1.0595921452025039,-0.0585790827885718,-0.0795331265814125,28079,44552.0,0.0,0.23389978409464363,0.08732204571579778,0.1092116553497909,6.0
