Mun,Ncasos_lead,Ncasos_lagroll_15,Ncasos_lagroll_30,nHab,caudal,lluvia,sars_loess,sars_loess_15,sars_loess_30,Month
PALAMÓS,180,113.5,99,18135,12573,0,47280.076969117334,54696.544720000085,53928.36077665668,12
PALAMÓS,153,95,106.75,18196,12785,0,62113.012470882844,67672.22887052002,62507.27563802205,01
PALAMÓS,104,149,131.25,18196,15786,0,73231.44527015719,70318.00655604401,57867.21416226248,01
PALAMÓS,59,166.5,130.75,18196,12062,0,67404.56784193084,48062.199454004935,45397.73835713797,01
PALAMÓS,59,81.5,124,18196,13460,0,28719.831066079038,20477.470158231932,29121.095309772005,02
PALAMÓS,30,67.5,98,18196,16531,0,12235.10925038483,10179.99116553908,14064.129008841068,02
PALAMÓS,28,67.5,74.5,18196,14132,0,8124.873080693331,7650.787859450206,8186.8491675501155,02
PALAMÓS,8,44.5,56,18196,14246,0,7176.702638207082,6193.707169561156,6273.331498092484,02
PALAMÓS,9,29,48.25,18196,15422,0,5210.711700915229,4895.875136734769,5327.812173917749,03
PALAMÓS,30,18,31.25,18196,18009,0,4581.038572554307,4461.917178274347,5092.910549633229,03
PALAMÓS,26,8.5,18.75,18196,13002,0,4342.7957839943865,5289.945962531694,6827.860382913287,03
PALAMÓS,48,19.5,18.75,18196,13180,0,6237.0961410690015,9193.803587552233,14023.239274942838,03
PALAMÓS,31,37,28.25,18196,14688,0,33362.55414067251,45815.68526159898,45634.64010526103,04
PALAMÓS,33,40,34,18196,13957,0,58268.81638252544,68512.74762316809,65044.28268829791,04
PALAMÓS,51,31.5,34.25,18196,13039,0,78756.67886381074,84272.88011499686,75242.57636184596,04
PALAMÓS,32,42,36.75,18196,14648,0,74155.72883486468,69160.65572430629,70243.6107218929,05
PALAMÓS,11,41.5,36.75,18196,14905,0,64165.58261374789,58514.81634326198,58723.87637586722,05
PALAMÓS,13,32,37,18196,13569,0,52864.05007277606,48287.09702742817,49341.26575965451,05
PALAMÓS,5,21.5,31.5,18196,14370,0,43710.14398208028,40167.71517604706,44156.2303868983,05
PALAMÓS,5,12,22,18196,13738,0,36625.28637001384,40025.363746368435,46843.048184256484,05
PALAMÓS,4,9,15.25,18196,13960,0,43425.44112272303,53518.38119246591,60565.780365399165,06
PALAMÓS,11,5,8.5,18196,14570,0,63611.321262208796,81106.1969844299,87036.03111053436,06
PALAMÓS,92,4.5,6.75,18196,14706,0,98601.072706651,120553.6810286028,113912.46723091557,06
PALAMÓS,225,51.5,28,18196,15755,0,142506.2893505546,146718.73747740124,116638.08699965979,07
PALAMÓS,81,218.5,135,18196,17771,0,150931.1856042479,112722.49297071678,91987.81882299704,07
PALAMÓS,22,133.5,176,18196,22052,0,74513.80033718566,37256.90016859282,56361.24648535839,08
PALAMÓS,21,29,81.25,18196,22168,0,0,-3.637978807091713e-12,19589.07446988036,08
PALAMÓS,13,16,22.5,18196,17674,0,0,1921.248771167901,2040.4166839087168,08
PALAMÓS,7,14.5,15.25,18196,14627,0,3842.497542335809,4080.83336781744,2678.6581708968565,09
PALAMÓS,4,7,10.75,18196,11807,0,4319.169193299078,3436.067570625815,2797.2160360906364,09
PALAMÓS,3,4,7,18196,17823,0,2552.965947952559,1513.5987043638352,1836.591650506684,10
PALAMÓS,3,2.5,4.75,18196,13213,0,474.23146077511865,237.1157303875557,1541.7610367898665,10
PALAMÓS,8,3.5,3.75,18196,9369,0,0,1569.9233692159003,3119.647460822818,10
PALAMÓS,8,3,2.75,18196,12445,0,3139.846738431808,6002.179191258084,6698.780440867164,10
PALAMÓS,8,5.5,4.5,18196,17499,0,8864.511644084367,11827.63751251843,10887.17482658806,11
PALAMÓS,24,8,5.5,18196,12256,0,14790.7633809525,15772.170461918036,14805.993912635187,11
PALAMÓS,37,8,6.75,18196,13309,0,16753.57754288358,17784.350312751947,16403.847710345566,11
PALAMÓS,89,30.5,19.25,18196,15663,0,15255.926834925873,14588.53967540909,19308.601761956677,11
PALAMÓS,124,43,29.5,18196,14113,0,13921.152515892318,21581.67856514026,29019.28278535756,12
PALAMÓS,180,69,49.75,18196,14053,0,29242.204614388214,43450.02589530603,38732.85335302562,12
PALAMÓS,282,106.5,74.75,18196,11709,0,57657.84717622386,55884.028140910974,68477.31393476139,12
PALAMÓS,7,152,110.5,18196,13568,0,54110.20910559809,93504.60197421674,119146.89149453121,12
PALAMÓS,788,144.5,148.25,18145,12563,0,132898.9948428354,182409.75484815144,183096.8157504277,01
PALAMÓS,952,268,249.5,18145,19045,0,231920.51485346747,272689.0295266386,256289.57641406084,01
PALAMÓS,624,658.5,401.5,18145,11798,0,313457.5441998098,330169.3979799702,294315.16785124247,01
PALAMÓS,358,870,569,18145,12778,0,346881.2517601307,315941.30617584626,287731.36038261256,01
PALAMÓS,203,788,723.25,18145,12451,0,285001.3605915619,245293.3227852549,228501.40109456124,01
PALAMÓS,138,491,680.5,18145,14706,0,205585.2849789479,141061.49601327622,150389.40071267835,02
PALAMÓS,110,280.5,534.25,18145,16369,0,76537.70704760456,55485.478640101814,88733.79871667072,02
PALAMÓS,126,124,202.25,18145,13205,0,34433.25023259911,36406.101420065206,48019.32535288771,02
PALAMÓS,88,125,147.75,18145,12382,0,38378.952607531355,40553.172065673585,40552.7207324839,03
PALAMÓS,62,133,128.5,18145,16687,0,42727.391523815866,44699.340044902565,42890.59615570677,03
PALAMÓS,16,107,116,18145,15179,0,46671.28856598931,45228.02024573993,43301.83033730654,03
PALAMÓS,26,39,73,18145,14682,0,40023.88933393045,36317.31197326312,36641.96577033117,04
PALAMÓS,35,16.5,45.75,18145,14925,0,32610.734612595836,31379.610910951815,34457.75478578256,04
PALAMÓS,43,21.5,30.25,18145,13714,0,30148.487209307837,32598.197598301984,36962.08854856703,04
PALAMÓS,33,30.5,23.5,18145,16178,0,35047.907987296174,42544.56618618223,46642.94383685829,04
PALAMÓS,38,39,30.25,18145,15250,0,50041.22438506833,60687.69007541458,63847.95399625149,05
PALAMÓS,43,38,34.25,18145,13880,0,71334.15576576088,85151.34180632072,93218.3366139721,05
PALAMÓS,23,35.5,37.25,18145,14042,0,98968.52784688062,125748.98315252959,143275.11489058708,05
PALAMÓS,45,40.5,39.25,18145,14206,0,152529.4384581786,201398.88797485342,226041.2328402244,05
PALAMÓS,41,33,34.25,18145,13986,0,250268.3374915283,326333.4825279192,320869.4052532939,05
PALAMÓS,53,34,37.25,18145,14762,0,402398.6275643101,440339.9225317344,400916.0094475827,06
PALAMÓS,50,43,38,18145,15378,0,478281.2174991587,475498.5363672462,431395.9094699134,06
PALAMÓS,80,47,40.5,18145,17018,0,472715.85523533367,422451.89640809246,383311.8248958875,06
PALAMÓS,43,65,56,18145,15769,0,372187.93758085126,291125.11342452886,263741.5205210979,07
PALAMÓS,3,51.5,58.25,18145,19532,0,210062.28926820648,105031.14463410321,145562.55671226443,07
PARETS DEL VALLÈS,32,20,17.5,19071,32959,0,0,26321.332191918627,56345.82977349033,07
PARETS DEL VALLÈS,31,34.5,27.25,19071,26758,0,52642.66438383726,111870.30316970704,89282.1842082243,08
PARETS DEL VALLÈS,31,57.5,43.5,19071,43300,14.3,133388.1304934831,310193.7714459833,271868.993285037,09
PARETS DEL VALLÈS,47,29.5,43.5,19071,40355,2.9,486999.4123984835,391494.950345544,804956.0010162746,09
PARETS DEL VALLÈS,91,43.5,36.5,19071,30438,0,295990.48829260457,1299718.2305865658,1590570.7727856827,10
PARETS DEL VALLÈS,84,70.5,57,19071,29940,0,2303445.972880527,2789646.595225821,1977995.3897535773,10
PARETS DEL VALLÈS,53,115.5,93,19071,29466,0,3275847.217571115,2656272.548920589,1903997.7676804264,11
PARETS DEL VALLÈS,22,66,90.75,19071,28602,0,2036697.8802700627,1018348.9401350312,1401042.4469039072,11
PARETS DEL VALLÈS,34,26.5,46.25,19071,31632,0,0,145812.3448872252,664616.639526327,11
PARETS DEL VALLÈS,44,27,26.75,19071,29735,0,291624.68977445073,310884.3389176224,276268.5684766981,12
PARETS DEL VALLÈS,84,49.5,38.25,19071,28220,0,330143.9880607944,406724.79206617066,408994.65504282643,12
PARETS DEL VALLÈS,58,63.5,56.5,18907,30871,0,483305.59607154725,507104.97116803005,407550.07686743164,01
PARETS DEL VALLÈS,42,76.5,70,18907,30156,0,530904.3462645132,408375.3616686922,325014.07985223306,01
PARETS DEL VALLÈS,74,48,62.25,18907,37952.8,0,285846.3770728715,142923.18853643557,221233.43083434622,02
PARETS DEL VALLÈS,31,68,58,18907,47196,7.6,0,34091.499999999796,312946.34426821803,02
PARETS DEL VALLÈS,48,44,56,18907,34211,1.2,68182.99999999996,482969.50000000006,299547.8750000002,03
PARETS DEL VALLÈS,38,42,43,18907,30239,0,897756.0000000005,565004.2500000001,357611.0000000002,03
PARETS DEL VALLÈS,57,48.5,45.25,18907,26775,0,232252.50000000003,232252.49999999983,363928.2500000002,04
PARETS DEL VALLÈS,57,48.5,45.25,18907,26775,0,232252.50000000003,162852.24999999985,171353.7500000001,04
PARETS DEL VALLÈS,27,62,55.25,18907,30839,0,93452.00000000006,110454.99999999981,125460.89484554203,04
PARETS DEL VALLÈS,19,33,47.5,18907,30375,0,127457.99999999997,88069.5396910837,69372.39373105847,05
PARETS DEL VALLÈS,15,19.5,26.25,18907,31529,0,48681.07938216783,28289.787462116597,149025.47495934766,05
PARETS DEL VALLÈS,10,15,17.25,18907,32969,0,7898.495542065761,209981.41022761108,254309.12518271094,05
PARETS DEL VALLÈS,110,10.5,10.25,18907,26664,0,412064.3249131568,480328.4629033048,302217.3691321043,06
PARETS DEL VALLÈS,91,104.5,57.5,18907,27219,0,548592.6008934531,394453.32803659694,323601.25275579403,07
PARETS DEL VALLÈS,15,43.5,64,18907,22302,0,240314.05517974118,166874.0426082828,235677.547746829,08
PARETS DEL VALLÈS,6,16.5,22.75,18907,26416,0,93434.03003682477,76901.76745706053,103359.81105483249,08
PARETS DEL VALLÈS,2,12,16.25,18907,28318,0,60369.504877296655,39845.57950138171,43481.52255820297,09
PARETS DEL VALLÈS,67,15.5,11.75,18907,27103,0,102065.68224271294,536205.3735780661,817903.8325163003,11
PARETS DEL VALLÈS,366,43.5,29.5,18907,28421,0,970345.0649134198,1485397.2504217091,1070840.9151127364,12
PARETS DEL VALLÈS,26,234,138.75,18907,25207,0,2000449.435929999,1605476.4566474063,1264549.5508475928,12
PARETS DEL VALLÈS,498,502,350.5,18889,28547,0,1210503.477364814,1043701.8512734759,1173897.1180158453,01
PARETS DEL VALLÈS,223,696,455.75,18889,28922,0,876900.2251821384,742317.7793842838,856446.2834698488,01
PARETS DEL VALLÈS,79,360.5,528.25,18889,29686,0,607735.3335864297,669190.7156662211,797521.0235968297,02
PARETS DEL VALLÈS,107,107,233.75,18889,28399,0,730646.097746013,852724.2678093751,795815.1233314031,02
PARETS DEL VALLÈS,84,96.5,101.75,18889,27859,0,974802.4378727375,922439.5309965847,849326.953410451,03
PARETS DEL VALLÈS,19,80.5,88.5,18889,37596,5.7,870076.6241204323,845929.6390115262,841054.2950596715,03
PARETS DEL VALLÈS,16,38.5,59.5,18889,27931,0,821782.6539026207,759669.0591227578,783397.9946754002,04
PARETS DEL VALLÈS,25,20,29.25,18889,29053,0,697555.4643428952,720866.3503392737,746022.4319949845,04
PARETS DEL VALLÈS,38,20,20,18889,30789,0,744177.2363356526,732375.8048672108,707767.3839214749,05
PARETS DEL VALLÈS,30,41,30.5,18889,29779,0,720574.3733987694,694668.4175036757,843082.308910067,05
PARETS DEL VALLÈS,29,32,36.5,18889,31052,0,668762.4616085824,953788.8129529225,989771.9838045376,05
PARETS DEL VALLÈS,52,26,29.75,18889,29737,0,1238815.1642972631,1284875.550105399,983515.7828394733,06
PARETS DEL VALLÈS,34,34.5,33.75,18889,30287,0,1330935.9359135353,1013242.7527260237,964638.0535447175,06
SANT CUGAT DEL VALLÈS,40,13,10.25,92977,50771,0,0,0,6410.503702282978,07
SANT CUGAT DEL VALLÈS,72,18.5,14.25,92977,52502,0,0,12821.007404565957,27878.03896195897,07
SANT CUGAT DEL VALLÈS,54,31.5,22.25,92977,51486,0,25642.014809131913,55756.07792391794,73883.5489357668,07
SANT CUGAT DEL VALLÈS,60,63,47.25,92977,42901,0,184022.03989523128,240773.48784817115,242568.14617382563,08
SANT CUGAT DEL VALLÈS,69,57.5,56.75,92977,45759,0,297524.93580111105,350190.20188068366,342184.84182570037,08
SANT CUGAT DEL VALLÈS,75,60.5,61.75,92977,44148,0,402855.4679602562,443596.1958032296,409372.2357377952,08
SANT CUGAT DEL VALLÈS,67,64.5,61,92977,49795,0,484336.923646203,468554.2695949068,443815.4603712991,08
SANT CUGAT DEL VALLÈS,104,71,67.75,92977,51378,0,435297.8343351266,368916.0094526223,381688.9509259274,09
SANT CUGAT DEL VALLÈS,182,97,84,92977,49198,0,336152.1692548543,757989.6221675759,1001984.652110756,09
SANT CUGAT DEL VALLÈS,154,120,99.25,92977,54292,0,1179827.0750802974,1684626.127309026,1756244.0350954055,10
SANT CUGAT DEL VALLÈS,299,159,128,92977,51197,0,2189425.1795377545,2754498.448023235,2707041.111202385,10
SANT CUGAT DEL VALLÈS,403,168,144,92977,54878,0,3319571.7165087154,3729456.095095744,3368198.833466281,10
SANT CUGAT DEL VALLÈS,303,226.5,192.75,92977,53684,0,4139340.4736827724,3981899.218909327,3616656.0341425827,10
SANT CUGAT DEL VALLÈS,151,351,259.5,92977,55068,0,3824457.964135882,3503855.9731894215,3236333.170647631,11
SANT CUGAT DEL VALLÈS,106,353,289.75,92977,53704,0,3183253.9822429614,2490767.1223859345,2460313.785399616,11
SANT CUGAT DEL VALLÈS,144,128.5,240.75,92977,52048,0,1035262.9326907143,762799.3355463084,1031114.8275590977,11
SANT CUGAT DEL VALLÈS,112,103,165,92977,53772,0,490335.73840190226,645458.0575083843,877415.1443078852,11
SANT CUGAT DEL VALLÈS,127,122,125.25,92977,51897,0,800580.3766148662,992030.953069462,1014095.9544329415,12
SANT CUGAT DEL VALLÈS,121,128,115.5,92977,54611,0,1183481.5295240574,1382733.8513574987,1378043.1276400893,12
SANT CUGAT DEL VALLÈS,114,119.5,120.75,92977,59992,0,1581986.1731909395,1764055.3022107165,1700597.4307145223,12
SANT CUGAT DEL VALLÈS,301,124,126,92977,52127,0,1946124.4312304934,2018461.0100715463,1935826.8534353615,12
SANT CUGAT DEL VALLÈS,247,117.5,118.5,94012,51814,0,2090797.5889125988,2107598.4046600065,2036894.4122545647,01
SANT CUGAT DEL VALLÈS,271,207.5,165.75,94012,55982,0,2124399.2204074143,2055327.814437583,1994826.8132323588,01
SANT CUGAT DEL VALLÈS,199,274,195.75,94012,51550,0,1986256.4084677517,1882055.221804711,1824674.1156023524,01
SANT CUGAT DEL VALLÈS,166,259,233.25,94012,50303,0,1777854.0351416701,1594020.416767122,1554946.185596124,01
SANT CUGAT DEL VALLÈS,103,235,254.5,94012,50325,0,1410186.7983925734,1227837.1493875373,1311738.8147989714,02
SANT CUGAT DEL VALLÈS,120,182.5,220.75,94012,56063,0,1045487.5003825009,1029457.212830821,1131647.508624042,02
SANT CUGAT DEL VALLÈS,91,134.5,184.75,94012,50216,0,1013426.9252791408,1035457.8678605467,1047396.0751482097,02
SANT CUGAT DEL VALLÈS,85,111.5,147,94012,80995,0,1057488.8104419522,1065334.9374655983,1056426.232239014,02
SANT CUGAT DEL VALLÈS,109,88,99.75,94012,52189,0,1081608.128745718,1078822.7280163667,1051165.6441836955,03
SANT CUGAT DEL VALLÈS,116,86.5,96,94012,50953,0,1076037.327287015,1024936.69174991,994898.3087777753,03
SANT CUGAT DEL VALLÈS,108,98.5,93.25,94012,53501,0,973836.0562128047,910973.8895391839,892374.8846906141,03
SANT CUGAT DEL VALLÈS,147,112.5,99.5,94012,51644,0,848111.7228655628,759813.0776313182,791244.1609681287,03
SANT CUGAT DEL VALLÈS,143,112,105.25,94012,49562,0,671514.4323970734,671514.4323970735,666270.9291082289,04
SANT CUGAT DEL VALLÈS,143,112,105.25,94012,49562,0,671514.4323970734,572728.7805851398,525158.9428196714,04
SANT CUGAT DEL VALLÈS,162,127.5,120,94012,66922,0,473943.1287732058,378803.45324226934,418068.3432486407,04
SANT CUGAT DEL VALLÈS,178,145,128.5,94012,47849,0,283663.77771133266,263407.9059121418,309601.7428305087,04
SANT CUGAT DEL VALLÈS,135,152.5,140,94012,67299,0,243152.03411295055,240400.03241874813,234059.2090726071,04
SANT CUGAT DEL VALLÈS,52,156.5,154.5,94012,58838,0,171772.99374159938,139883.61110215064,140606.4716472116,05
SANT CUGAT DEL VALLÈS,64,102.5,136.25,94012,56264,0,107994.22846270159,76502.43106135077,83879.0285031046,05
SANT CUGAT DEL VALLÈS,55,61,108.75,94012,52102,0,45010.63365999966,27874.44590405866,44429.98923174199,05
SANT CUGAT DEL VALLÈS,36,58,80.25,94012,54994,0,10738.25814811737,12357.547402133314,37460.690191034184,05
SANT CUGAT DEL VALLÈS,47,59.5,60.25,94012,55009,0,13976.836656148967,47046.934478009825,109436.4135546665,06
SANT CUGAT DEL VALLÈS,171,45.5,51.75,94012,54136,0,80117.03229987039,206515.2797071998,257632.1454687705,06
SANT CUGAT DEL VALLÈS,702,41.5,50.5,94012,53700,0,332913.52711452893,468217.3564595313,465932.3285897291,06
SANT CUGAT DEL VALLÈS,798,109,77.25,94012,51185,0,603521.1858045333,725349.3774722585,686958.1669702338,06
SANT CUGAT DEL VALLÈS,747,436.5,239,94012,47172,0,847177.5691399834,905698.9774809363,857673.4751633927,07
SANT CUGAT DEL VALLÈS,527,750,429.5,94012,46083,0,964220.385821889,989997.572854527,935755.6382936466,07
SANT CUGAT DEL VALLÈS,316,772.5,604.5,94012,46353,0,1015774.7598871647,965812.2991063569,915373.924402281,07
SANT CUGAT DEL VALLÈS,175,637,693.5,94012,49926,0,915849.8383255488,840750.275950035,842729.5312179546,07
SANT CUGAT DEL VALLÈS,101,421.5,597,94012,46170,0,765650.7135745208,719646.7633295524,733274.4441507166,08
SANT CUGAT DEL VALLÈS,85,245.5,441.25,94012,37862,0,673642.8130845836,625798.6123513984,615492.9162006933,08
SANT CUGAT DEL VALLÈS,77,138,279.75,94012,39919,0,577954.411618213,511339.06907183444,502042.48021274,08
SANT CUGAT DEL VALLÈS,62,93,169.25,94012,37198,0,444723.7265254555,378286.3480740817,383199.0957675759,08
SANT CUGAT DEL VALLÈS,26,81,109.5,94012,45635,0,311848.9696227076,255059.12246331753,265060.80586970353,08
SANT CUGAT DEL VALLÈS,19,69.5,81.25,94012,46628,0,198269.2753039272,151835.2636653255,173231.74364819427,09
SANT CUGAT DEL VALLÈS,14,44,62.5,94012,54575,0,105401.25202672351,91404.36483307113,113063.58168437614,09
SANT CUGAT DEL VALLÈS,19,22.5,46,94012,57070,0,77407.47763941842,74291.8997034269,75973.73951654483,09
SANT CUGAT DEL VALLÈS,22,16.5,30.25,94012,50522,0,71176.32176743506,60543.11420001864,59514.48814290669,09
SANT CUGAT DEL VALLÈS,11,20.5,18.5,94012,50558,0,39564.24653217096,36027.10662736812,41644.777619547676,10
SANT CUGAT DEL VALLÈS,23,20.5,18.5,94012,51524,0,32489.966722564954,38552.478656708874,68388.45575036822,10
SANT CUGAT DEL VALLÈS,53,15,17.75,94012,51361,0,44614.99059085248,100749.80487336844,135226.84206499398,10
SANT CUGAT DEL VALLÈS,154,38,26.5,94012,50149,0,306917.791790674,385651.7556097347,350617.34561440593,11
SANT CUGAT DEL VALLÈS,199,94.5,55.75,94012,51585,0,464385.71942879504,469333.4857555328,444293.90176926553,11
SANT CUGAT DEL VALLÈS,245,145,91.5,94012,48554,0,474281.25208227016,502936.0479287966,558987.2195966268,11
SANT CUGAT DEL VALLÈS,327,176.5,135.5,94012,53778,0,531590.8437753227,648640.9534377211,722329.8357203619,11
SANT CUGAT DEL VALLÈS,1857,286,231.25,94012,50628,0,1117756.1839237353,1487479.5300442555,1580377.8097185995,12
SANT CUGAT DEL VALLÈS,2039,570.5,396.25,94012,50960,0,1857202.8761647756,2219031.995925272,2155985.2591058007,12
SANT CUGAT DEL VALLÈS,54,1335.5,810.75,94012,48402,0,2580861.1156857675,2824490.9881673455,2713088.7334492654,12
SANT CUGAT DEL VALLÈS,3295,1046.5,1191,95725,47045,0,3068120.860648923,3207145.470973259,2992568.7845017593,01
SANT CUGAT DEL VALLÈS,4434,1313.5,1630.75,95725,52236,0,3346170.081297594,3160646.5808361736,2945076.8485029126,01
SANT CUGAT DEL VALLÈS,2615,2934,1990.25,95725,49602,0,2975123.0803747526,2683008.2260325663,2618276.7180676754,01
SANT CUGAT DEL VALLÈS,1392,3864.5,2589,95725,48915,0,2390893.3716903795,2075906.855299177,2073780.21167814,01
SANT CUGAT DEL VALLÈS,759,3524.5,3229.25,95725,47152,0,1760920.3389079743,1464552.1973237142,1545374.10028019,01
SANT CUGAT DEL VALLÈS,563,2003.5,2934,95725,49552,0,1168184.0557394538,1014841.3452612028,1114113.1133829772,02
SANT CUGAT DEL VALLÈS,390,1075.5,2300,95725,46477,0,861498.6347829513,763674.0294422405,849000.4176693805,02
SANT CUGAT DEL VALLÈS,330,661,1332.25,95725,46699,0,665849.4241015293,683159.4900775584,740990.5504421316,02
SANT CUGAT DEL VALLÈS,330,476.5,776,95725,45339,0,700469.5560535872,718307.0714420229,726275.922181492,02
SANT CUGAT DEL VALLÈS,309,360,510.5,95725,44264,0,736144.5868304581,769392.3542854257,746896.0712904483,03
SANT CUGAT DEL VALLÈS,187,330,403.25,95725,48417,0,802640.1217403929,775485.0711388738,750942.3923098078,03
SANT CUGAT DEL VALLÈS,108,319.5,339.75,95725,54643,0,748330.0205373544,732492.4303341901,776930.2807932122,03
SANT CUGAT DEL VALLÈS,154,248,289,95725,48409,0,716654.8401310255,778375.4904475508,823586.5287802902,03
SANT CUGAT DEL VALLÈS,132,147.5,233.5,95725,47193,0,840096.1407640757,914680.6272263903,936736.8486026155,04
SANT CUGAT DEL VALLÈS,148,131,189.5,95725,43077,0,989265.1136887044,1095098.2067576805,1088739.7236685497,04
SANT CUGAT DEL VALLÈS,266,140,135.5,95725,51759,0,1324666.340394762,1306862.4252656763,1254573.9453466162,04
SANT CUGAT DEL VALLÈS,240,181.5,162.25,95725,51490,0,1289058.5101365903,1246349.0705825235,1203281.4195738048,05
SANT CUGAT DEL VALLÈS,186,240.5,190.25,95725,47378,1669,1203639.6310284561,1099700.413881933,1085510.2548215021,05
SANT CUGAT DEL VALLÈS,161,253,217.25,95725,45799,0,995761.1967354098,924671.4390604808,1012136.0345238199,05
SANT CUGAT DEL VALLÈS,158,213,226.75,95725,46226,0,853581.6813855515,924571.6551657069,1038170.4839064408,05
SANT CUGAT DEL VALLÈS,336,197.5,185.5,95725,46182,0,2123485.535580345,2483079.578560602,2363095.879626171,06
SANT CUGAT DEL VALLÈS,346,262.5,211,95725,46947,0,2842673.6215408584,3010560.2771827006,2788487.5659656096,06
SANT CUGAT DEL VALLÈS,274,312,254.75,95725,46090,0,3178446.9328245423,3093895.5533706173,2946814.8161349213,06
SANT CUGAT DEL VALLÈS,160,341,301.75,95725,42355,10,3009344.173916692,2883069.3550871424,2842125.4228266324,07
SANT CUGAT DEL VALLÈS,72,310,311,95725,42854,0,2756794.5362575925,2590355.292282648,2557359.612230437,07
SANT CUGAT DEL VALLÈS,7,217,279,95725,42260,0,2423916.048307703,2231649.8693737313,2212848.6519256667,07
SANT FELIU DE GUÍXOLS,46,32,21.75,22097,13480,0,17613,10832,23923,08
SANT FELIU DE GUÍXOLS,49,46,39,22097,13500,42,4051,18282.5,14314.75,08
SANT FELIU DE GUÍXOLS,37,48.5,47.25,22097,11515,0,32514,17797.5,21996.75,09
SANT FELIU DE GUÍXOLS,53,44.5,46.5,22097,8289,0,3081,25711,47644.5,09
SANT FELIU DE GUÍXOLS,164,41,42.75,22097,8682,0,48341,77491.5,50858.25,10
SANT FELIU DE GUÍXOLS,292,14.5,11.25,22210,12492,0,106642,76005.5,62773.5,06
SANT FELIU DE GUÍXOLS,170,243.5,129,22210,12082,0,45369,48055.5,53681,07
SANT FELIU DE GUÍXOLS,85,205,224.25,22210,15174,0,50742,31356.5,29713.5,07
SANT FELIU DE GUÍXOLS,28,89,115.5,22210,19276,0,11971,11371.5,26425.75,08
SANT FELIU DE GUÍXOLS,11,38,63.5,22210,15490,0,10772,21495,14293.75,08
SANT FELIU DE GUÍXOLS,11,14.5,26.25,22210,11145,0,32218,17216,66809,09
SANT FELIU DE GUÍXOLS,90,75,62.5,22149,11120,0,222032,139575.5,71906.75,06
SANT FELIU DE GUÍXOLS,51,93.5,84.25,22149,13241,0,57119,31690.5,74672.75,07
SANT FELIU DE LLOBREGAT,45,10,7.5,45467,53044,0,343.6841797042189,9966.838205354072,14827.74797045352,07
SANT FELIU DE LLOBREGAT,52,40,22.5,45467,52954,0,19589.992231003926,29483.65385105493,28945.490598328295,07
SANT FELIU DE LLOBREGAT,49,55,32.5,45467,48963,0,39377.31547110593,47924.14299130251,47235.024466297764,07
SANT FELIU DE LLOBREGAT,44,48.5,44.25,45467,50046,0,56470.970511499094,64986.39508154059,63421.74966452782,08
SANT FELIU DE LLOBREGAT,47,50.5,52.75,45467,39379,0,73501.81965158209,78919.35633775312,71598.46502345431,08
SANT FELIU DE LLOBREGAT,52,46.5,47.5,45467,41058,0,84336.89302392417,78210.534965368,70630.18636002776,08
SANT FELIU DE LLOBREGAT,63,45.5,48,45467,44340,0,72084.17690681184,62341.016382302376,58192.42809597752,08
SANT FELIU DE LLOBREGAT,40,49.5,48,45467,54839,0,52597.85585779291,38174.32122658703,37108.20483999648,08
SANT FELIU DE LLOBREGAT,41,57.5,51.5,45467,56568,0,23750.786595381152,11875.393297690576,19087.16061329352,09
SANT FELIU DE LLOBREGAT,45,51.5,50.5,45467,56099,0,0,4.547473508864641e-13,8507.727521212151,09
SANT FELIU DE LLOBREGAT,63,40.5,49,45467,62573,0,0,5140.061744733719,8287.372172686377,09
SANT FELIU DE LLOBREGAT,79,43,47.25,45467,53120,0,10280.123489467438,16574.744345372746,17041.691144977493,09
SANT FELIU DE LLOBREGAT,105,54,47.25,45467,49521,0,22869.36520127805,28943.32054522126,26629.551033214895,10
SANT FELIU DE LLOBREGAT,140,138.5,104.75,45467,50239,0,38428.022825928485,34061.49821961517,31671.26097964261,10
SANT FELIU DE LLOBREGAT,81,155,123.5,45467,50039,0,29694.973613301856,24952.79076984617,26786.718969142974,11
SANT FELIU DE LLOBREGAT,44,139,138.75,45467,52151,0,20210.607926390487,19511.939718670776,21933.916753556055,11
SANT FELIU DE LLOBREGAT,44,110.5,132.75,45467,51149,0,18813.27151095106,18915.042737265932,19818.669495010796,11
SANT FELIU DE LLOBREGAT,45,62.5,100.75,45467,53081,0,19016.813963580804,20125.39927135081,20846.22349108472,11
SANT FELIU DE LLOBREGAT,74,44,77.25,45467,55568,0,21233.984579120814,22777.404244903497,21980.645786472065,11
SANT FELIU DE LLOBREGAT,63,44.5,53.5,45467,49010,0,24320.82391068618,23835.892301593318,22703.888512699326,12
SANT FELIU DE LLOBREGAT,91,59.5,51.75,45467,51619,0,23350.960692500452,22630.372780495152,22787.175907707497,12
SANT FELIU DE LLOBREGAT,95,68.5,56.5,45467,49010,0,21909.78486848985,21738.459513821676,22286.641706577768,12
SANT FELIU DE LLOBREGAT,206,93,80.75,45463,48087,0,22318.68710616726,25328.161066887184,26515.387459854683,01
SANT FELIU DE LLOBREGAT,180,125,101,45463,63346,0,28337.635027607106,31087.86428704898,28931.060914024943,01
SANT FELIU DE LLOBREGAT,153,180.5,136.75,45463,51290,0,33838.09354649085,32533.960761162696,30385.291306940482,01
SANT FELIU DE LLOBREGAT,58,166.5,173.5,45463,49716,0,31229.82797583454,29682.718326831982,28130.047770541503,02
