Mun,Ncasos_lead,Ncasos_lagroll_15,Ncasos_lagroll_30,nHab,caudal,lluvia,sars_loess,sars_loess_15,sars_loess_30,Month
MATARÓ,5.545177444479562,5.173320876373351,5.048252157667562,129661,22524,0,11.45346080385007,11.274206222413031,11.337486272949434,08
MATARÓ,5.111987788356544,5.448890225027411,5.2574953720277815,129661,23000,0,11.055645569049927,10.844359988247422,10.91448105011237,08
MATARÓ,5.4638318050256105,5.541263545158426,5.374120329963537,129661,25000,0,10.57613398280482,10.347198736722998,10.47304795861422,09
MATARÓ,5.37989735354046,5.356586274672012,5.403802874394014,129661,25276,0,10.049788668619014,9.875873770867969,10.190764765556084,09
MATARÓ,5.455321115357702,5.308267697401205,5.43153621033426,129661,25000,9.8,9.665209165460796,10.005237816930133,10.30167027688662,09
MATARÓ,6.061456918928017,5.427150238391005,5.392490536565286,129661,23341,0,10.25852257965726,10.599365108275784,10.793757361351712,09
MATARÓ,6.54534966033442,5.422744944923089,5.367143557477889,129661,25400,0,10.853099249005272,11.229093721302295,11.292222925339694,10
MATARÓ,7.050122520269059,5.806639860095909,5.634789603169249,129661,23169,0,11.501708250018824,11.697591560339246,11.607481177615089,10
MATARÓ,6.771935555839602,6.334167333479831,5.978885764901122,129661,26146,0,11.861317824189237,11.881344416876336,11.791353494823362,10
MATARÓ,6.35088571671474,6.830334132013552,6.444131256700441,129661,25200,0,11.90097780677746,11.877072833765551,11.809895774454942,10
MATARÓ,6.0063531596017325,6.921658184151129,6.670449413855423,129661,24800,0,11.85258238876428,11.732946706195817,11.680736252594654,11
MATARÓ,5.62040086571715,6.584791392385716,6.715080310108691,129661,26500,0,11.597028284439322,11.43619484855529,11.50642711472256,11
MATARÓ,5.342334251964811,6.195425279005418,6.623068715510154,129661,24800,0,11.244441764715752,11.213092856385597,11.314846418877373,11
MATARÓ,4.882801922586371,5.834810737062605,6.278521424165844,129661,25900,0,11.18072930011577,11.176712189663823,11.189799654755081,11
MATARÓ,5.214935757608986,5.495116942522644,5.905361848054571,129661,28900,0,11.172678876927247,11.165950913877928,11.186827952349484,11
MATARÓ,5.53338948872752,5.144583266605995,5.548102848808668,129661,25750,0,11.159177378560212,11.196842410299887,11.236476642340536,12
MATARÓ,5.517452896464707,5.0689042022202315,5.304547916298673,129661,26300,0,11.23314013145377,11.302354488588332,11.326768821799513,12
MATARÓ,5.793013608384144,5.391352232515226,5.2755603794254204,129661,25300,0,11.36708676943457,11.441738970753235,11.489634295676069,12
MATARÓ,6.300785794663244,5.529429087511423,5.32544603393629,129661,22600,0,11.511203268054139,11.647311591434988,11.677961675818064,12
MATARÓ,6.373319789577012,5.66815529701305,5.539300835990577,129120,24300,0,11.767094325610152,11.868908589242087,11.824308512819751,01
MATARÓ,6.516193076042964,6.081076705797669,5.842819516673411,129120,23700,0,11.961307906889965,11.97463844826576,11.878936781338739,01
MATARÓ,6.3835066348840055,6.339477080468061,6.059123195581797,129120,24700,0,11.987793621497705,11.888865406449405,11.822188050500676,01
MATARÓ,6.073044534100405,6.453624998892692,6.398178874616578,129120,25800,0,11.779064996746747,11.642242042217866,11.636754621556298,02
MATARÓ,5.968707559985366,6.3216671707156,6.387300106240303,129120,24650,3.4,11.483685691602593,11.298847342935709,11.310585228614936,02
MATARÓ,5.537334267018537,6.168564159920785,6.32121783348045,129120,24140,0,11.071916687106782,10.810906227185797,10.854026795457575,02
MATARÓ,5.655991810819852,6.024657514463746,6.184148890937483,129120,25100,0,10.456740639515296,10.032568431397934,10.339417853706676,02
MATARÓ,5.634789603169249,5.7791991139409555,5.992713766508414,129120,23700,0,9.281103848104838,9.417166001559943,9.947492932685233,03
MATARÓ,5.272999558563747,5.602118820879701,5.835541464168558,129120,24500,0.35,9.536912988299711,9.854500870776063,9.913457433604206,03
MATARÓ,5.111987788356544,5.648974238161206,5.716204994654758,129120,24300,0,10.09516782013472,10.24363547757835,10.219668349558956,03
MATARÓ,5.075173815233827,5.474369310328396,5.540282672102834,129120,23400,0,10.372883307793154,10.48657581848532,10.434568764397273,03
MATARÓ,5.303304908059076,5.201255653704905,5.449964916157176,129120,25800,0,10.588651823975926,10.594825588929558,10.546711036185112,03
MATARÓ,5.37989735354046,5.099866427824199,5.304547916298673,129120,21200,1.6,10.600961472262126,10.60343422297695,10.614926680228228,04
MATARÓ,5.14166355650266,5.201255653704905,5.201255653704905,129120,30570,6.45,10.605900874274916,10.63463166672016,10.640191513266656,04
MATARÓ,4.859812404361672,5.3471075307174685,5.231108616854587,129120,26700,0,10.662560002296928,10.675645470622129,10.676216920735506,04
MATARÓ,4.867534450455582,5.272999558563747,5.237770866680003,129120,24300,0,10.688561918793313,10.716141664419576,10.712723707483283,04
MATARÓ,4.31748811353631,5.017279836814924,5.195730777772936,129120,24800,0,10.742981138515216,10.74847615999248,10.677932293034452,05
MATARÓ,4.219507705176107,4.871373226762748,5.092215281088679,129120,23700,0,10.753941151150805,10.638204765778637,10.56098096000588,05
MATARÓ,3.9889840465642745,4.639571612705423,4.846153655430632,129120,25470,0.1,10.50729864068071,10.330026407703821,10.244569855840858,05
MATARÓ,4.04305126783455,4.283586561860629,4.620058798481842,129120,23600,0,10.114409357203705,9.586096035576299,10.109046906825615,05
MATARÓ,3.4965075614664802,4.034240638152395,4.1666652238017265,129120,23000,0,8.395140894242623,9.82496121059839,10.766620698418977,06
MATARÓ,4.532599493153256,4.219507705176107,4.174387269895637,129120,25000,0,10.39064317573067,11.293053358432498,11.460388815073763,06
MATARÓ,6.100318952020064,4.02535169073515,4.029806041084529,129120,25500,0,11.759556535419385,12.05102196565924,11.979470778624377,06
MATARÓ,6.398594934535208,4.1588830833596715,4.189654742026425,129120,26000,0,12.276428680031191,12.382682531136336,12.321901295033538,06
MATARÓ,6.566672429803241,5.600272098286537,5.09528276815654,129120,25100,0,12.478723028637214,12.534825989331747,12.463032208691237,07
MATARÓ,6.318968113746434,6.262445427836352,5.6844297461403865,129120,23700,0,12.587947912598844,12.53740322290716,12.464563627904527,07
MATARÓ,5.916202062607435,6.48768401848461,6.139345613921645,129120,22600,0,12.484167127890508,12.388988854272856,12.36665023707199,07
MATARÓ,5.713732805509369,6.452048954437226,6.3617341633124855,129120,25711,0,12.283789533662606,12.160612413517386,12.086590315477256,07
MATARÓ,5.3612921657094255,6.139884552226255,6.328829242512215,129120,19253,8.05,12.02010273939528,11.651026168631583,11.675893628134192,08
MATARÓ,4.875197323201151,5.556828061699537,5.890262041598819,129120,15200,0,11.059716272161914,10.698476330957623,11.084494793616283,08
MATARÓ,4.465908118654584,5.117993812416755,5.3612921657094255,129120,19700,0,10.127356037399293,9.648404033205079,10.112549833107323,08
MATARÓ,3.784189633918261,4.4942386252808095,4.853981484050879,129120,22453,0,8.695496903609726,8.51969952464963,9.183186687544856,09
MATARÓ,4.0943445622221,4.060443010546419,4.300680995219929,129120,23800,0,8.264940506797034,7.5720506773557315,7.592920097055666,09
MATARÓ,2.9444389791664403,3.6506582412937387,4.07753744390572,129120,27300,19.1,0,7.730704965040008e-12,6.8794180004294425,10
MATARÓ,3.5553480614894135,3.8394523125933104,3.9560398908449206,129120,23500,0,0,7.730704965040008e-12,8.210203889513965,10
MATARÓ,4.007333185232471,3.7013019741124933,3.676300671907076,129120,23346,0,0,8.903215128191654,9.603119373736874,10
MATARÓ,4.189654742026425,3.332204510175204,3.6176519448255684,129120,22700,0,9.596294330879768,10.296232794829763,10.328692196666003,10
MATARÓ,4.532599493153256,3.828641396489095,3.7669972333778885,129120,24000,0,10.703951453364835,10.893782258204887,10.77014242098018,11
MATARÓ,4.700480365792417,4.119037174812473,3.8010914447208646,129120,25000,0,11.05326237139969,11.090366574167769,11.019079245752346,11
MATARÓ,5.159055299214529,4.388257184424518,4.1470951276076295,129120,24000,2.6,11.126143168087912,11.130410534994134,11.044141184074407,11
MATARÓ,5.537334267018537,4.629862798578463,4.406719247264253,129120,23733,0.6,11.134659768833094,10.995675007773295,10.92350422518215,11
MATARÓ,5.700443573390687,4.962844630259907,4.716264233493678,129120,23200,0,10.834206598399403,10.662311732077741,10.675802288868216,11
MATARÓ,6.391917113392602,5.3706380281276624,5.067330637772801,129120,19576,0,10.454607165373107,10.202669780724767,10.33797739210105,12
MATARÓ,7.035268599281097,5.625820933186489,5.3482972988530575,129120,23000,0,9.865075243758966,9.854913392420059,10.96336713740472,12
MATARÓ,7.400620577371135,6.1070228877422545,5.805134968916488,129120,21560,0,9.844647216823974,11.390371657586824,11.879099927440164,12
MATARÓ,4.836281906951478,6.765615511821014,6.350012735428395,129120,20630,0,11.970821811894389,12.50391405847535,12.765863879629158,12
MATARÓ,8.257385655730436,6.782758788807452,6.774223886357614,128956,21550,0,12.849779420391581,13.323926935152558,13.391183345212516,01
MATARÓ,8.487970332739334,7.2456550675945355,7.240470466725638,128956,24620,2.6,13.644258588901474,13.8537980759416,13.733693378484688,01
MATARÓ,8.01565761455734,8.09162741160107,7.637595943478558,128956,23904,0,14.026946339369086,14.023519200328307,13.909724416292159,01
MATARÓ,7.249215057114389,8.379539026117442,7.9653719469467275,128956,25100,0,14.02008027560277,13.962687967813311,13.86857136485603,01
MATARÓ,6.131226489483141,7.7045865708189645,8.097958719222074,128956,23618,0,13.40815184982316,12.96540771708915,13.099411780024516,02
MATARÓ,5.805134968916488,6.957021520285055,7.822745165123244,128956,22762,0.1,12.151281112252056,11.508375829597432,12.283610604521668,02
MATARÓ,6.023447592961033,6.3578422665081,7.2426190799067545,128956,25529,0,9.185601255247239,8.492556574200817,10.815238694587036,02
MATARÓ,5.966146739123692,5.983936280687191,6.584446028887205,128956,21635,0,0,-3.3196556615262886e-11,8.953309436397438,02
MATARÓ,5.768320995793772,5.922918004572872,6.163840981368539,128956,22580,0,0,9.267529816041106,9.336096774522234,03
MATARÓ,5.541263545158426,5.997695096858618,5.9908393517140635,128956,22593,0,9.96062977472919,10.029199862628513,9.838738467972293,03
MATARÓ,4.90527477843843,5.87493073085203,5.899212187402895,128956,32046,9.5,10.093368301442517,10.200013186973406,10.162925443645277,03
MATARÓ,5.14166355650266,5.278114659230517,5.62040086571715,128956,22580,0.1,10.265101521836119,10.263793445440674,10.361360083382223,04
MATARÓ,5.0238805208462765,4.945207488773801,5.368309738368072,128956,23794,0,10.262483655739997,10.435860363352678,10.531324347673774,04
MATARÓ,5.327876168789581,5.065754593317335,5.177561165412237,128956,22370,0.9,10.583572521819846,10.742179357749356,10.832414202901246,04
MATARÓ,5.236441962829949,5.090678001769792,5.020585624949423,128956,27180,0,10.879039884280528,11.115610684054511,11.161474283099498,04
MATARÓ,5.318119993844216,5.19295685089021,5.131376911792384,128956,22242,0.1,11.306784612780534,11.456000195291493,11.400099439269143,05
MATARÓ,5.288267030694535,5.288267030694535,5.1943447761650585,128956,20731,0,11.58581421581729,11.62132209405866,11.570950761992775,05
MATARÓ,5.241747015059643,5.2832037287379885,5.2390980068880655,128956,22656,0,11.655612277110288,11.674039511795185,11.642122369453984,05
MATARÓ,5.099866427824199,5.308267697401205,5.298317366548036,128956,23170,0,11.692133318395403,11.662498794624288,11.656482871449212,05
MATARÓ,5.147494476813453,5.270432163058501,5.276838334870913,128956,20874,0,11.631959175526843,11.638612478844406,11.744868464792226,05
MATARÓ,5.4510384535657,5.178970608915471,5.2457074162757396,128956,21231,0,11.645221808128376,11.820966675577294,11.89769189229199,06
MATARÓ,5.552959584921617,5.1298987149230735,5.202632116413628,128956,19913,0,11.970393097038023,12.10327273222652,12.070140668140146,06
MATARÓ,5.8377304471659395,5.31566600488265,5.249652194566756,128956,22321,0,12.22054855158909,12.269446878879826,12.227068036498874,06
MATARÓ,5.5909869805108565,5.5073619934827445,5.336335433735558,128956,20683,1,12.316065214473777,12.337212475801454,12.214004751472253,06
MATARÓ,5.181783550292085,5.70877001616724,5.531411248715415,128956,22656,0,12.357921776159333,12.155307437466305,12.08579820697514,07
MATARÓ,2.1972245773362196,5.4116460518550396,5.571203009757061,128956,24274,0,11.90093105953746,11.749146232248647,11.821944891817465,07
MONTCADA I REIXAC,3.332204510175204,2.1972245773362196,2.1400661634962708,36803,317575,0.3,10.468995504971385,10.81833453351909,10.790646186254014,07
MONTCADA I REIXAC,3.7376696182833684,2.4423470353692043,2.3513752571634776,36803,324759,0,11.076726285384048,11.259665403993292,11.234166548323708,07
MONTCADA I REIXAC,3.7612001156935624,3.068052935133617,2.7245795030534206,36803,312062,0,11.414256966020025,11.526992048410428,11.505914870529685,07
MONTCADA I REIXAC,3.6635616461296463,3.58351893845611,3.1675825304806504,36803,331372,9.6,11.62829577389305,11.703349000101623,11.703868656722642,08
MONTCADA I REIXAC,3.367295829986474,3.7727609380946383,3.481240089335692,36803,281022,0,11.77316036964487,11.854111855741127,11.845959929524522,08
MONTCADA I REIXAC,3.58351893845611,3.7376696182833684,3.6635616461296463,36803,281533,0,11.928998124036962,11.970748270178952,11.898863674536235,08
MONTCADA I REIXAC,3.871201010907891,3.5553480614894135,3.6699514442284173,36803,294440,0,12.010824974733726,11.94169826142422,11.867810709240649,08
MONTCADA I REIXAC,3.8501476017100584,3.5115454388310208,3.6309854756950335,36803,474624,7.2,11.867435834135488,11.753048134563388,11.740795623724726,08
MONTCADA I REIXAC,3.8918202981106265,3.7612001156935624,3.6635616461296463,36803,474539,7.2,11.62386530266291,11.489116606058007,11.5063662024082,09
MONTCADA I REIXAC,3.258096538021482,3.8815637979434374,3.713572066704308,36803,362072,0,11.333340545754481,11.178178760699444,11.249297656609986,09
MONTCADA I REIXAC,4.04305126783455,3.8918202981106265,3.828641396489095,36803,491723,25.9,10.994439936863058,10.933190031388232,11.030553082532995,09
MONTCADA I REIXAC,4.30406509320417,3.6506582412937387,3.7727609380946383,36803,389023,0,10.867942382464808,10.857295586830864,10.948901224268466,09
MONTCADA I REIXAC,4.584967478670572,3.7495040759303713,3.82319179172153,36803,359795,0,10.846534215986862,10.964369388908798,11.02662531437071,10
MONTCADA I REIXAC,5.0689042022202315,4.197201947661808,3.960813169597578,36803,343375,22,11.069771612421981,11.171391677677066,11.09528879423553,10
MONTCADA I REIXAC,5.267858159063328,4.863680881139593,4.584967478670572,36803,437274,0,11.155519458697778,11.094666733728952,11.135040415583903,10
MONTCADA I REIXAC,4.68213122712422,5.0072963928307415,4.772801027372043,36803,355055,0,11.029869632769953,11.05279149984601,11.106281281473882,11
MONTCADA I REIXAC,4.6913478822291435,5.117993812416755,4.998900037877835,36803,359000,0,11.07519970699078,11.117762478822208,11.150837715326865,11
MONTCADA I REIXAC,4.382026634673881,5.0238805208462765,5.015622835607295,36803,368208,0,11.15858737815328,11.240123417528944,11.260598036106002,11
MONTCADA I REIXAC,3.7376696182833684,4.5591262474866845,4.8182634014487995,36803,357084,0,11.45101967917421,11.473319457683713,11.458687953016824,11
MONTCADA I REIXAC,4.0943445622221,4.330733340286331,4.529907701487544,36803,344011,0,11.495132784126627,11.526832202965817,11.568047202965312,12
MONTCADA I REIXAC,4.04305126783455,4.04305126783455,4.334017415487521,36803,355248,0,11.557557566579792,11.65457295858443,11.676706766313478,12
MONTCADA I REIXAC,4.007333185232471,3.9512437185814275,4.1588830833596715,36803,375992,0,11.743003127905407,11.80701902901125,11.775293595336993,12
MONTCADA I REIXAC,4.59511985013459,4.085976312551584,4.06474409244581,36803,344011,0,11.867182288574103,11.882997994407091,11.851474172753589,12
MONTCADA I REIXAC,4.248495242049359,4.04305126783455,3.9982007016691985,36794,242530,0,11.898567453206757,11.894036886569554,11.841809714292332,01
MONTCADA I REIXAC,4.605170185988092,4.356708826689592,4.230476736546681,36794,322753,0,11.889485700444904,11.7988518111266,11.654653202206607,01
MONTCADA I REIXAC,4.844187086458591,4.448516375942715,4.26619481914876,36794,319667,0,11.69917722326619,11.339304033096024,11.403107169722082,01
MONTCADA I REIXAC,4.418840607796598,4.740574822994295,4.605170185988092,36794,318482,0,10.771647590368802,10.738567005607877,11.082122212047008,02
MONTCADA I REIXAC,4.465908118654584,4.727387818712341,4.600157644164547,36794,424649,2.5,10.70435454592904,10.735001125814339,10.694564547531085,02
MONTCADA I REIXAC,4.51085950651685,4.51085950651685,4.632298853376344,36794,329415,0.25,10.764736353464874,10.648536395775777,10.58035880718471,02
MONTCADA I REIXAC,4.060443010546419,4.454347296253507,4.600157644164547,36794,542376,3.75,10.517036713549635,10.397348549743754,10.482098681777446,02
MONTCADA I REIXAC,3.5263605246161616,4.499809670330265,4.505349850705881,36794,328508,0,10.261362361353154,10.282317629323014,10.398810581246655,03
MONTCADA I REIXAC,4.110873864173311,4.324132656254979,4.391357962102766,36794,345866,0.45,10.302842772011294,10.400270478333645,10.46262473101455,03
MONTCADA I REIXAC,3.828641396489095,3.8501476017100584,4.22683374526818,36794,324144,0,10.489043041973515,10.615334025773675,10.670974480948551,03
MONTCADA I REIXAC,3.828641396489095,3.8815637979434374,4.127134385045092,36794,333253,0,10.727449163900378,10.883791082554982,11.001607129065873,03
MONTCADA I REIXAC,4.060443010546419,3.9982007016691985,3.926911617921897,36794,322631,0,11.018962759040194,11.279553283305509,11.335474914705912,03
MONTCADA I REIXAC,4.31748811353631,3.8501476017100584,3.865979066926739,36794,305691,0,11.486082460672563,11.64548920919495,11.596497520530681,04
MONTCADA I REIXAC,4.30406509320417,3.970291913552122,3.984343667007772,36794,330593,7.1,11.782944602649588,11.836795985271976,11.777697480777597,04
MONTCADA I REIXAC,3.8918202981106265,4.212127597878484,4.047427642434349,36794,334212,0,11.887894985037098,11.894450210599059,11.815628970376757,04
MONTCADA I REIXAC,3.4965075614664802,4.324132656254979,4.162781723775329,36794,321968,0,11.900962744877962,11.794004206318485,11.72078240296439,04
MONTCADA I REIXAC,2.8903717578961645,4.135166556742356,4.174387269895637,36794,319221,0,11.674220044217677,11.510480661386145,11.488216852062699,05
MONTCADA I REIXAC,2.302585092994046,3.7376696182833684,4.073291153024268,36794,317663,0,11.3145785542837,11.045527071165758,11.055846930916012,05
MONTCADA I REIXAC,3.6109179126442243,3.2771447329921766,3.7954891891721947,36794,329976,0,10.676313103466281,10.198777049063127,10.705954471091626,05
MONTCADA I REIXAC,1.9459101490553132,2.70805020110221,3.349904087274605,36794,272484,0,9.25177608754296,10.187857064600122,10.885526431217281,05
MONTCADA I REIXAC,3.367295829986474,3.1354942159291497,2.9444389791664403,36794,329845,0,10.662747659089188,11.288849811451609,11.624898794551168,06
MONTCADA I REIXAC,3.044522437723423,2.3513752571634776,2.8622008809294686,36794,311284,0,11.670929046679952,12.191558463027297,12.275743177725477,06
MONTCADA I REIXAC,5.017279836814924,3.068052935133617,3.1023420086122493,36794,310934,0,12.532203079753536,12.762645197377156,12.705803681581648,06
MONTCADA I REIXAC,5.552959584921617,3.258096538021482,2.9041650800285006,36794,298655,0,12.949803038110122,13.04373788670578,12.991471414991455,06
MONTCADA I REIXAC,5.424950017481403,4.465908118654584,3.993602992420569,36794,312917,0,13.12960170766281,13.177563554524184,13.109337525306822,07
MONTCADA I REIXAC,5.241747015059643,5.32544603393629,4.751432692966343,36794,316339,0,13.223329958576482,13.170897493089697,13.10349313976638,07
MONTCADA I REIXAC,4.875197323201151,5.495116942522644,5.107459478731796,36794,311195,0,13.115563002282377,13.023494247272032,13.009056794990512,07
MONTCADA I REIXAC,4.276666119016055,5.342334251964811,5.333925794015404,36794,296860,0,12.922081257375288,12.81586888528728,12.756112866500324,07
MONTCADA I REIXAC,3.9889840465642745,5.081404364984463,5.309504555938601,36794,310824,0,12.697020007619399,12.39005310828941,12.390500918447321,08
MONTCADA I REIXAC,3.091042453358316,4.1588830833596715,4.722953221644475,36794,278885,0,11.944865442121923,11.635151979257067,11.873452212537472,08
MONTCADA I REIXAC,2.8903717578961645,3.3141860046725258,3.82319179172153,36794,326280,2.3,11.184112197125195,10.74545240470441,11.05792770985747,08
MONTCADA I REIXAC,2.1972245773362196,3.091042453358316,3.2088254890146994,36794,337569,0,9.9455489295992,9.538843426114841,10.146834858388559,09
MONTCADA I REIXAC,0.6931471805599453,2.302585092994046,2.5649493574615367,36794,591982,19,0,7.391575141000516,8.405712481429195,10
MONTCADA I REIXAC,1.791759469228055,1.791759469228055,2.169053700369523,36794,338781,0,8.084414061936668,8.962118750776046,9.34050325623776,10
MONTCADA I REIXAC,2.4849066497880004,0.9162907318741551,1.8325814637483102,36794,346335,0,9.422238658446021,9.959774239066824,10.075065198022006,10
MONTCADA I REIXAC,1.9459101490553132,1.6094379124341003,1.7047480922384253,36794,343840,0,10.307478757096922,10.588733161239636,10.47724141258505,10
MONTCADA I REIXAC,2.0794415416798357,2.302585092994046,1.8325814637483102,36794,333800,0,10.808000186466248,10.816546579840473,10.713293129200897,11
MONTCADA I REIXAC,2.833213344056216,2.3513752571634776,2.0476928433652555,36794,323014,0,10.825020550887608,10.82404231640203,10.813871427384003,11
MONTCADA I REIXAC,3.9318256327243257,2.6026896854443837,2.4849066497880004,36794,314631,0,10.79917238609011,10.807261328238818,10.912248460074762,11
MONTCADA I REIXAC,4.356708826689592,3.2771447329921766,2.8622008809294686,36794,327645,0,10.815285364074786,11.00402570066399,11.061110393357815,11
MONTCADA I REIXAC,5.293304824724492,3.7727609380946383,3.349904087274605,36794,292834,0,11.162736128616922,11.263390701017869,11.1292510933437,12
MONTCADA I REIXAC,6.161207321695077,4.182050142641207,3.828641396489095,36794,305722,0,11.354834023029355,11.240525870237159,11.29550363956158,12
MONTCADA I REIXAC,6.568077911411976,4.93806460126142,4.516338972281476,36794,302267,0,11.111444514638828,11.326617342480684,12.277330814661001,12
MONTCADA I REIXAC,2.3978952727983707,5.821565510312585,5.305789381386738,36794,299647,0,11.503589567573197,12.775322963332487,12.918532094210791,12
MONTCADA I REIXAC,6.961296045910167,6.169610732491456,6.284134161070802,36666,323372,0,13.317446506628983,13.504352650698133,13.307506744510288,01
MONTCADA I REIXAC,6.035481432524756,6.99117688712121,6.662493922414308,36666,306594,0,13.644146491063033,13.60036718508852,13.54393248848494,01
MONTCADA I REIXAC,4.762173934797756,6.367329185439855,6.727132278823764,36666,322822,0,13.267953745410395,12.641900866941134,12.77272554072946,02
MONTCADA I REIXAC,3.871201010907891,5.0401940963378005,5.909440711629391,36666,324401,0,10.600032302685634,10.328571075702227,12.064695727856192,02
MONTCADA I REIXAC,3.6888794541139363,4.543294782270004,5.295814236329918,36666,332365,0,9.954779030310222,10.545767076293508,10.69082369619954,02
MONTCADA I REIXAC,3.970291913552122,4.085976312551584,4.672828834461906,36666,435887,0,10.914720432995912,10.956178488532169,10.90376811838108,03
MONTCADA I REIXAC,3.8501476017100584,3.8066624897703196,4.241326752570746,36666,389239,0.2,10.99598597605853,11.166845707978204,11.419999697898373,03
MONTCADA I REIXAC,3.8918202981106265,3.8607297110405954,3.979681653901961,36666,294784,0,11.312728183593867,11.73563055277426,11.802194502803834,03
MONTCADA I REIXAC,3.5553480614894135,3.8918202981106265,3.876395827784995,36666,322941,0,12.322324249030492,12.354007002940374,12.292152626319275,04
MONTCADA I REIXAC,3.6109179126442243,4.04305126783455,3.9889840465642745,36666,305414,0,12.38471670987145,12.386779611097545,12.336852690094034,04
MONTCADA I REIXAC,3.4965075614664802,3.912023005428146,3.901972669574645,36666,310853,0,12.388838265521402,12.319398963083787,12.272074185452427,04
MONTCADA I REIXAC,4.127134385045092,3.6109179126442243,3.8501476017100584,36666,322238,0,12.244775630521094,12.142485853197366,12.203208861628944,04
MONTCADA I REIXAC,4.007333185232471,3.58351893845611,3.7612001156935624,36666,297269,0,12.028528027636511,12.071721805837058,12.184993470103016,05
MONTCADA I REIXAC,3.8066624897703196,3.8815637979434374,3.755369195382769,36666,298204,0,12.11312687605864,12.225767624523115,12.306128968223078,05
MONTCADA I REIXAC,3.4011973816621555,4.085976312551584,3.865979066926739,36666,301276,0,12.326995186125929,12.495889728136312,12.53818509980497,05
MONTCADA I REIXAC,3.7612001156935624,3.9318256327243257,3.907010463604602,36666,308532,0,12.640338090944125,12.775881437525978,12.804240883870479,05
MONTCADA I REIXAC,4.07753744390572,3.6506582412937387,3.8918202981106265,36666,351181,0,12.89522653245924,13.039583883519782,13.02896112665366,05
MONTCADA I REIXAC,4.382026634673881,3.624340932976365,3.7898553714539385,36666,312915,0,13.165706820928653,13.230753549637983,13.177788099324914,06
MONTCADA I REIXAC,4.382026634673881,3.9512437185814275,3.8122026701459353,36666,326206,0,13.291826375516113,13.299190516853242,13.253714023069865,06
MONTCADA I REIXAC,4.584967478670572,4.255612709818223,3.9889840465642745,36666,327239,0,13.306500823815176,13.276159124220573,13.225073619580124,06
MONTCADA I REIXAC,4.23410650459726,4.394449154672439,4.197201947661808,36666,308214,0,13.244867921224495,13.145020499166613,13.105657034637979,06
MONTCADA I REIXAC,3.367295829986474,4.499809670330265,4.385146762010125,36666,304591,0,13.034086361657316,12.899984804590128,12.905410759464413,07
MONTCADA I REIXAC,2.9444389791664403,4.436751534363128,4.415824014257172,36666,304472,1,12.745073399461656,12.589667798450355,12.608933112313414,07
MONTCADA I REIXAC,1.3862943611198906,3.912023005428146,4.248495242049359,36666,300085,0,12.405586702076189,12.19669450904258,12.240670232359816,07
MONTGAT,2.0794415416798357,2.4849066497880004,2.224623551524334,12200,331372,9.6,11.62829577389305,11.703349000101623,11.703868656722642,08
MONTGAT,3.2188758248682006,2.70805020110221,2.302585092994046,12200,281022,0,11.77316036964487,11.854111855741127,11.845959929524522,08
MONTGAT,3.258096538021482,2.3513752571634776,2.4203681286504293,12200,281533,0,11.928998124036962,11.970748270178952,11.898863674536235,08
MONTGAT,3.1780538303479458,2.8622008809294686,2.7880929087757464,12200,294440,0,12.010824974733726,11.94169826142422,11.867810709240649,08
MONTGAT,3.044522437723423,3.2771447329921766,2.917770732084279,12200,474624,7.2,11.867435834135488,11.753048134563388,11.740795623724726,08
MONTGAT,3.1354942159291497,3.258096538021482,3.079613757534693,12200,474539,7.2,11.62386530266291,11.489116606058007,11.5063662024082,09
MONTGAT,2.9444389791664403,3.1570004211501135,3.2188758248682006,12200,362072,0,11.333340545754481,11.178178760699444,11.249297656609986,09
MONTGAT,3.044522437723423,3.1354942159291497,3.1986731175506815,12200,491723,25.9,10.994439936863058,10.933190031388232,11.030553082532995,09
MONTGAT,3.367295829986474,3.091042453358316,3.1245651453969594,12200,389023,0,10.867942382464808,10.857295586830864,10.948901224268466,09
MONTGAT,4.1588830833596715,3.044522437723423,3.091042453358316,12200,359795,0,10.846534215986862,10.964369388908798,11.02662531437071,10
MONTGAT,4.74493212836325,3.258096538021482,3.1780538303479458,12200,343375,22,11.069771612421981,11.171391677677066,11.09528879423553,10
MONTGAT,3.713572066704308,4.505349850705881,4.06474409244581,12200,437274,0,11.155519458697778,11.094666733728952,11.135040415583903,10
MONTGAT,3.044522437723423,4.653960350157523,4.334017415487521,12200,355055,0,11.029869632769953,11.05279149984601,11.106281281473882,11
MONTGAT,2.6390573296152584,4.219507705176107,4.37260741275739,12200,359000,0,11.07519970699078,11.117762478822208,11.150837715326865,11
MONTGAT,2.5649493574615367,3.4657359027997265,4.22683374526818,12200,368208,0,11.15858737815328,11.240123417528944,11.260598036106002,11
MONTGAT,2.70805020110221,2.6741486494265287,3.1463051320333655,12200,357084,0,11.45101967917421,11.473319457683713,11.458687953016824,11
MONTGAT,3.4011973816621555,2.833213344056216,2.8763855159214247,12200,344011,0,11.495132784126627,11.526832202965817,11.568047202965312,12
MONTGAT,3.713572066704308,2.8903717578961645,2.7880929087757464,12200,355248,0,11.557557566579792,11.65457295858443,11.676706766313478,12
MONTGAT,3.5553480614894135,3.1570004211501135,3.0081547935525483,12200,375992,0,11.743003127905407,11.80701902901125,11.775293595336993,12
MONTGAT,4.204692619390966,3.597312260588446,3.305053521109253,12200,344011,0,11.867182288574103,11.882997994407091,11.851474172753589,12
